Business Analyst Insurance (m/f/d),Köln,44500,68000,Full-time,MSIG Insurance Europe AG Jobportal,"experienced Finance, Controlling To strengthen our team, we are looking for at the earliest possible date for our Corporate Center at our location in Cologne: Business Analyst"
"Senior Financial Analyst , Customer Fulfillment Operations",München,N/A,N/A,Full-time,Amazon,"Stellen-ID: 2848585 | Amazon Deutschland Services GmbH BESCHREIBUNG As a Senior Finance Analyst, you’ll give us the visibility we need to drive Amazon forward."
Data Analyst (m/w/d) Marketing & Sales,Ludwigshafen am Rhein,54500,63000,Full-time,RHEINPFALZ Mediengruppe,Data Analyst (m/w/d) Marketing & Sales Vollzeit Hybrid Ludwigshafen am Rhein Mit Berufserfahrung 15.12.24 Dafür stehen wir: Die News-Welt aufmischen – auch im Zeitalter
Sustainability Analyst (w/m/d),Neu-Isenburg,39000,60500,Full-time,Apleona GmbH,Apleona R&M Ausbau München GmbH Apleona Real Estate GmbH Apleona Südost GmbH Apleona Südwest GmbH Apleona WIS GmbH Apleona Wolfferts GmbH Wölpper GmbH Sustainability Analyst
Dual Study Program Data Science & Artificial Intelligence (B. Sc.) (m|f|d),Bad Waldsee,42500,61500,Full-time,Erwin Hymer Group,Scientist & Analyst Project Management Digitization Software Architect We offer you Flexible working hours and opportunities to work remotely Vehicle rental at
(Senior) Data Engineer (m/f/d),Hamburg,56000,69500,Full-time,Ubilabs GmbH,Job Description You are looking forward to these tasks Huge amounts of data and complex data flows in the cloud whet your appetite more than just small pie charts
Data Analytics & Salesforce Consultant (m/f/d),Berlin,48500,75000,Full-time,intouch hcc GmbH,"These tasks await you: As a Data Analyst & Salesforce Consultant (m/f/d), you are strategically and conceptually responsible for the evaluation, interpretation and"
Big Data Scientist / Data Analyst (w/m/d),Stuttgart,57000,78500,Full-time,prognum Automotive GmbH,Big Data Scientist / Data Analyst (w/m/d) Die prognum Automotive GmbH ist ein aufstrebendes Engineering- & Consulting- Unternehmen im Automotive-Bereich.
E-commerce Excel content analyst (m/w/d),Darmstadt,40000,59000,Full-time,VanSprint GmbH,Tasks Über die Stelle: Als E-Commerce Content Analyst unterstützt Du unser E-Commerce Team bei der Verarbeitung der Daten und Optimierung der Prozesse und Geschäftsabläufe
(Senior) Pricing Analyst (m/f/d),Berlin,46000,65500,Part-time,immowelt GmbH,(Senior) Pricing Analyst (m/f/d) We were founded by Axel Springer in 2018 as a 100 percent owned company and combine the digital activities and participations in
Capabilities & Insights Analyst (m/w/d) - Healthcare Analytics,Berlin,59000,89000,Full-time,McKinsey & Company,"Capabilities & Insights Analyst (m/w/d) - Healthcare Analytics Komplexe Herausforderungen zu bewältigen und mit führenden Persönlichkeiten zusammenzuarbeiten, treibt"
Marketing Analyst,Düsseldorf,44500,56500,Part-time,trivago,"Data Analyst I always dreamt about working in an international environment where I could expand my horizons, both professionally and personally speaking."
Senior Performance Business Analyst (m/f/d) - Financial Markets,München,54000,81500,Full-time,IDS,"As a Business Analyst (m/f/d) you are responsible for developing approaches, designing applications, creating and optimizing processes in the area of performance"
Asset Portfolio Analyst (w/m/d),Berlin,N/A,N/A,Full-time,BEOS AG,Asset & Portfolio Analyst (w/m/d) Berlin Vollzeit Sie möchten den Überblick behalten und mit Ihren Analysen das Portfolio unserer Fonds aktiv mitgestalten?
Master Data Manager (f/m/d),Berlin,51000,77000,Full-time,GEA Group Aktiengesellschaft,"As Master Data Manager (f/m/d), you will join our friendly, international, and diverse team either in our Berlin or Hertogenbosch office."
Senior Business Analyst (w/m/d),Köln,61000,85500,Full-time,Cologne Intelligence,Senior Business Analyst (w/m/d) Verstärke als Senior Business Analyst (w/m/d) unser Team in Frankfurt a.M. oder Köln!
IT Business Analyst (w/m/d) - (2024/431),Offenbach am Main,79000,84500,Full-time,Helaba Landesbank Hessen-Thüringen,"IT Business Analyst (w/m/d) - (2024/431) Bereich Informationstechnologie Standort Offenbach Stellentyp Unbefristet Ihre Aufgaben Sie haben Spaß daran, Themen im"
"Senior Financial Analyst, Customer Fulfillment Finance",München,N/A,N/A,Full-time,Amazon,"Stellen-ID: 2843401 | Amazon Deutschland Services GmbH - A11 BESCHREIBUNG As a Senior Finance Analyst, you’ll give us the visibility we need to drive Amazon forward"
(Senior) Data Scientist (f/m/d),Düsseldorf,57000,77500,Full-time,Parfümerie Douglas GmbH,"Work closely with domain experts, data analysts and other stakeholders to understand business requirements and develop data-based solutions."
DH-Studies Data Science & Artificial Intelligence (m/f/d),Ravensburg,44000,58000,Full-time,Schwäbischer Verlag,"The focus of your practical phases will be in the area of ​​Data Competence Center Together we will develop you into a data engineer, data analyst or machine learning"
Accounting Analyst Financial Instruments (m/w/d),Garching bei München,73500,83500,Part-time,Deutsche Pfandbriefbank AG,Accounting Analyst Financial Instruments (m/w/d) Deutsche Pfandbriefbank AG Publiziert: 02.12.2024 Teamplayer gesucht: Die pbb Deutsche Pfandbriefbank ist eine führende
Senior Specialist Data Analyst Category Management (m/w/d),Ingolstadt,44500,56500,Full-time,MediaMarktSaturn Deutschland,"Für unser Team suchen wir neue Kollegen (m/w/d) mit hohem Anspruch und lösungsorientiertem Denken, und bieten eine tolle Möglichkeit sich in einem spannenden Umfeld"
"Senior Data Analyst, Marketing Analytics (Attribution & Paid Search)",Berlin,47500,65500,Full-time,GetYourGuide Deutschland GmbH,The analyst will need to intervene in our campaign setup and bidding strategies and our attribution and experimentation solutions.
"Market Research Analyst – Food & Drink, Germany",Düsseldorf,N/A,N/A,Full-time,Mintel Group Ltd.,"Düsseldorf, Germany Mintel, the world’s leading market intelligence agency, is looking for a consumer-focused research analyst to join its German Reports team, based"
Data Engineer (f/m/d),Berlin,52000,65000,Full-time,Billie,"opportunities, and extra child sickness leave for parents Our ""Catch a Ride with Billie"" program that enables discounted access to Berlin Public Transport (BVG), Deutschland-Ticket"
Senior Digital Analyst,Berlin,N/A,N/A,Full-time,Xcede,"Senior Digital Analyst Location - Berlin Salary - 70,000€ - 80,000€ This is a great opportunity to join a multinational company, developing digital solutions for"
Insurance Operations Analyst (m/f/d),Köln,N/A,N/A,Full-time,MSIG Insurance Europe AG Jobportal,"Service (other) To strengthen our team, we are looking for at the earliest possible date for our Corporate Center at our location in Cologne: Insurance Operations Analyst"
Logistics Services Architecture Senior/Specialist (f/m/d) Data Management & Landscape Transformation,Walldorf,52500,73500,Full-time,RUAG,Logistics Services Architecture Senior/Specialist (f/m/d) Data Management & Landscape Transformation Consulting and Professional Services We help the world run better
Logistics Services Architecture Senior/Specialist (f/m/d) Data Management & Landscape Transformation,Walldorf,58000,89500,Full-time,SAP,Logistics Services Architecture Senior/Specialist (f/m/d) Data Management & Landscape Transformation Consulting and Professional Services We help the world run better
"BI Architect, Data Insights Services",Deutschland,56000,71500,Full-time,Coca-Cola European Partners Germany GmbH,"The BI Architect is a significant role within the Data & Analytics team, who develops & delivers data models from our internal & external data of all types."
Product Analyst,Düsseldorf,48000,70500,Part-time,trivago,"Data Analyst I always dreamt about working in an international environment where I could expand my horizons, both professionally and personally speaking."
Senior Statistical Industrial Data Analytics Expert (m/w/d),Kirchentellinsfurt,52000,69500,Full-time,Cellforce Group GmbH,"Group GmbH Aufgaben Aufgaben Wir suchen einen hochqualifizierten Statistical Industrial Data Analyst Expert (m/w/d) für unser AI & Data Analytics-Quality Team,"
Business Analyst - Performance Marketing - 24 month contract,Berlin,N/A,N/A,Full-time,Amazon,ABOUT THIS ROLE The Business Analyst - Performance Marketing will take our overall media and paid strategy across all channels and marketplaces to a next level.
(Senior) Datenproduktmanager / Business-Analyst,München,58000,78000,Full-time,Next Ventures GmbH,(Senior) Datenproduktmanager / Business-Analyst Welche Herausforderungen können Sie erwarten?
Datenanalyst (m/w/d) im Bereich Energiewirtschaft,Laufenburg,48500,67000,Full-time,Schluchseewerk AG,"Datenanalyst (m/w/d) im Bereich Energiewirtschaft Vollzeit Hybrid 79725, Laufenburg Mit Berufserfahrung 25.12.24 Für unser Operating Center im Fachbereich Erzeugung"
Working Student - Analyst,Düsseldorf,N/A,N/A,Full-time,Picnic,Combine your passion for technology and data in one of the fastest growing companies in the e-commerce space!
Data Analyst (all genders),München,50500,71000,Full-time,Wemolo GmbH,"We are looking for an experienced and dynamic Data Analyst (all genders) to empower management with actionable insights through ad-hoc reports, intuitive dashboards"
IT Business Analyst - Enterprise Risk Management (f/m/d),Frankfurt am Main,53500,78500,Full-time,art ICS and risk management for Eurex Clearing AG,As an IT Business Analyst you will shape the way group risk management uses software solutions to implement state of the art ICS and risk management for Eurex Clearing
Business Analyst Data Quality (w/m/d),Frankfurt am Main,48500,69000,Full-time,ING DiBa AG - ING,"Business Analyst – Data Quality (w/m/d) Tech | Professional | Frankfurt am Main Wo andere von komplexen Zusammenhängen sprechen, siehst Du logische Verknüpfungen"
Data Scientist (M/W/D),Sulzbach,55500,85000,Full-time,COSNOVA,"Data Scientist (M/W/D) Datum der Aktualisierung : today 22.12.2024 Berufsfelder : IT, Internet Vertragsform : Festanstellung Arbeitszeit : Vollzeit Stellenbeschreibung"
(Senior) Data Scientist (m/f/d) – Focus on Predictive Modeling and GenAI,Bochum,52500,71000,Part-time,Ausbildung.de,"Collaboration and team spirit: In exchange with our data engineers (m/f/d) and data analysts (m/f/d), you ensure that our models are based on solid, well-structured"
Business Process Analyst Finance and Controlling (m/f/x),Weil am Rhein,N/A,N/A,Full-time,WIP Trading AG,"Business Process Analyst Finance and Controlling (m/f/x) Your Responsibilities: You will be part of the ERP-BPA team, with a primary focus on finance, reporting,"
Data Engineer Oikos (m/w/d),Bad Brückenau,50500,65000,Full-time,Hanse Haus GmbH & Co. KG,Data Engineer Oikos (m/w/d) Vollzeit Hybrid Hamburg Mit Berufserfahrung 21.12.24 IHRE AUFGABEN Konzeption und Neuaufbau einer unternehmensweiten Datenmanagement-Lösung
BI Analyst (m/w/d),Leipzig,35500,55000,Full-time,HB Capital GmbH,"Intro Wir suchen einen leidenschaftlichen BI Analyst (m/w/d) , der uns maßgeblich bei datengetriebenen Entscheidungen unterstützt, indem er relevante und präzise"
Werkstudierende - Tutoring im Data Science (all genders),München,N/A,N/A,Student,DataCraft,Analyst:in zu etablieren.
Information Security Compliance Manager (w/m/d),Stuttgart,74500,91000,Full-time,NTT DATA Business Solutions,Get empowered by NTT DATA Business Solutions! Alexandra Wolf Tel.: 0174 1537811 E-Mail: careers-solutions-de@nttdata.com We transform. SAP® solutions into Value
Information Security Compliance Manager (w/m/d),Dortmund,74000,89500,Full-time,NTT DATA Business Solutions,Get empowered by NTT DATA Business Solutions! Alexandra Wolf Tel.: 0174 1537811 E-Mail: careers-solutions-de@nttdata.com We transform. SAP® solutions into Value
Information Security Compliance Manager (w/m/d),Pforzheim,74500,90500,Full-time,NTT DATA Business Solutions,Get empowered by NTT DATA Business Solutions! Alexandra Wolf Tel.: 0174 1537811 E-Mail: careers-solutions-de@nttdata.com We transform. SAP® solutions into Value
Information Security Compliance Manager (w/m/d),Heidelberg,74500,89500,Full-time,NTT DATA Business Solutions,Get empowered by NTT DATA Business Solutions! Alexandra Wolf Tel.: 0174 1537811 E-Mail: careers-solutions-de@nttdata.com We transform. SAP® solutions into Value
Information Security Compliance Manager (w/m/d),Köln,74000,89500,Full-time,NTT DATA Business Solutions,Get empowered by NTT DATA Business Solutions! Alexandra Wolf Tel.: 0174 1537811 E-Mail: careers-solutions-de@nttdata.com We transform. SAP® solutions into Value
Information Security Compliance Manager (w/m/d),München,75000,91000,Full-time,NTT DATA Business Solutions,Get empowered by NTT DATA Business Solutions! Alexandra Wolf Tel.: 0174 1537811 E-Mail: careers-solutions-de@nttdata.com We transform. SAP® solutions into Value
Information Security Compliance Manager (w/m/d),Jena,73000,85500,Full-time,NTT DATA Business Solutions,Get empowered by NTT DATA Business Solutions! Alexandra Wolf Tel.: 0174 1537811 E-Mail: careers-solutions-de@nttdata.com We transform. SAP® solutions into Value
Information Security Compliance Manager (w/m/d),Berlin,74000,89500,Full-time,NTT DATA Business Solutions,Get empowered by NTT DATA Business Solutions! Alexandra Wolf Tel.: 0174 1537811 E-Mail: careers-solutions-de@nttdata.com We transform. SAP® solutions into Value
Information Security Compliance Manager (w/m/d),Bielefeld,74000,89500,Full-time,NTT DATA Business Solutions,Get empowered by NTT DATA Business Solutions! Alexandra Wolf Tel.: 0174 1537811 E-Mail: careers-solutions-de@nttdata.com We transform. SAP® solutions into Value
Information Security Compliance Manager (w/m/d),Hamburg,74000,90000,Full-time,NTT DATA Business Solutions,Get empowered by NTT DATA Business Solutions! Alexandra Wolf Tel.: 0174 1537811 E-Mail: careers-solutions-de@nttdata.com We transform. SAP® solutions into Value
Accounting Data Analyst (m/w/d),München,50000,82000,Full-time,Allianz Deutschland,"Als Accounting Data Analyst (m/w/d) im Referat VTS führst Du Abschlussarbeiten (Monats-, Quartals- und Jahresabschluss) durch und stellst durch Kontrollaktivitäten"
Business Analyst (all genders),Hamburg,50000,70500,Full-time,Alfred E. Tiefenbacher,"Hamburg (AET) Presence / Mobile Fulltime As a Business Analyst, you will play a key role in analyzing data and providing strategic recommendations to support our"
Merchandising Analyst (M/F/D),Berlin,43500,61500,Full-time,AEYDE,Merchandising Analyst (M/F/D) Datum der Aktualisierung : today 22.12.2024 Berufsfelder : Merchandising Vertragsform : Festanstellung Arbeitszeit : Vollzeit Stellenbeschreibung
Data Platform Engineer (m/f/d),München,49500,78000,Full-time,HolidayCheck AG,"Data Platform Engineer (m/f/d) Permanent employee, Full-time · Munich, Bottighofen, Poznań What awaits you at HolidayCheck At HolidayCheck, we pursue our purpose"
Datenanalytiker (m/w/d) für den Schienenverkehr (remote),Leipzig,42500,56500,Full-time,SimpleXX GmbH,Anderenfalls kann Ihre Bewerbung nicht berücksichtigt werden db-bewerbung@go-simplexx.de
(Senior) Enterprise Data Architect (m/w/d),Hamburg,65000,96500,Full-time,secunet Security Networks AG Jobportal,(Senior) Enterprise Data Architect (m/w/d) Für unser hoch motiviertes Team im Bereich COO Strategy suchen wir vorrangig für unseren Standort in Bonn oder Essen (
ETL-Entwickler (m/w/d) Azure Data Factory,Ahrensburg,48500,77500,Full-time,WiBU,"Mehrjährige Erfahrung als Data Engineer (m/w/d), Data Scientist (m/w/d), ETL-Developer (m/w/d), ETL-Entwickler (m/w/d), Data Analyst (m/w/d), Data Architect (m/w"
Commercial Data Excellence Manager DACH (f/m/d),Hamburg,54000,83000,Full-time,Colgate-Palmolive GmbH,"#LI-Hybrid Job Segment: Data Analyst, Marketing Manager, SQL, Database, Data Management, Data, Marketing, Technology"
ETL-Entwickler (m/w/d) Azure Data Factory,Ahrensburg,48000,72000,Full-time,WiBU Gruppe,"Mehrjährige Erfahrung als Data Engineer (m/w/d), Data Scientist (m/w/d), ETL-Developer (m/w/d), ETL-Entwickler (m/w/d), Data Analyst (m/w/d), Data Architect (m/w"
(Senior) Enterprise Data Architect (m/w/d),Essen,62000,91500,Full-time,secunet Security Networks AG,OK (Senior) Enterprise Data Architect (m/w/d) Für unser hoch motiviertes Team im Bereich COO Strategy suchen wir vorrangig für unseren Standort in Bonn oder Essen
BI Analyst (m/w/d) im Home-Office,Leipzig,42500,59500,Full-time,HB Capital GmbH,"BI Analyst (m/w/d) Homeoffice Fortgeschritten Flexible Arbeitszeiten C1 Bitte bewerben Sie sich hier auf ""OFFICEmitte.de"" mit dem ""Bewerben"" Link/Button rechts oben"
Senior Backend Engineer - DATA (m/f/d),Berlin,51000,69500,Full-time,HelloFresh SE,"Staff Product Analyst, DATA (m/f/x) Location Berlin, Germany No recommendations found Jobseekers Also Viewed Platform Engineer (m/f/d), Foundations Alliance Location"
Senior Data Engineer,Münster,75000,85000,Full-time,syte GmbH,"Key Responsibilities: Design, develop, and maintain scalable pipelines to process data and run machine learning models Build and manage data warehouses, data lakes"
Cloud Data Engineer (m/w/d),München,58000,80000,Full-time,DMG MORI,Cloud Data Engineer (m/w/d) München Unbefristet Vollzeit DMG MORI EMEA GmbH DMG MORI ist ein weltweit führender Hersteller von hochpräzisen Werkzeugmaschinen und
Senior Data Engineer – Core Data,Düsseldorf,56500,69500,Part-time,trivago,"Data Analyst I always dreamt about working in an international environment where I could expand my horizons, both professionally and personally speaking."
Senior Product Analyst (all genders),Köln,50500,79000,Full-time,Kaufland e-commerce,for our sellers through data-driven decision-making.
Data Engineer (m/f/d),Wildpoldsried,54500,76500,Full-time,sonnengmbh,We are seeking a Data Engineer (m/f/d) to join our team and play a pivotal role in enabling our Business Intelligence and Data Science teams.
Senior Analyst - Hotel Division (m/f/d),Berlin,N/A,N/A,Full-time,Aroundtown,"Senior Analyst - Hotel Division (m/f/d) Location: Berlin Your tasks Financial analysis and modelling, constructing financial projections up to 10 years Business"
Data Engineer (m/w/d),Hamburg,49500,62500,Full-time,atlantis dx GmbH,"Einleitung Du bist Analyst, kannst Handlungen ableiten und diese selbstständig umsetzen und hast zudem auch noch gerne Kundenkontakt?"
Data Engineer (m/f/d) - Data & Innovation,Hamburg,52000,69000,Full-time,PALTRON GmbH,"Intro Our partner, EGON OLDENDORFF Management GmbH, the world market leader in the transport of dry bulk, is looking for a Data Engineer (m/f/d) to join their team"
Data Analyst Fraud Prevention (m/w/d),Essen,54000,77000,Full-time,Machineseeker Group GmbH,Data Analyst Fraud Prevention (m/w/d) in Voll- oder Teilzeit Wir setzen konsequent auf Working from Office.
Analyst und Methodenexperte Instandhaltung (alle),Bad Kreuznach,39500,65000,Full-time,Michelin Reifenwerke AG & Co. KGaA,Außerdem entwickelst und optimierst du Digitalisierungstools in der Instandhaltung und bist als Data Analyst tätig.
(Senior) Pricing Analyst,Berlin,46000,65500,Part-time,immowelt GmbH,(Senior) Pricing Analyst We were founded by Axel Springer in 2018 as a 100 percent owned company and combine the digital activities and participations in real estate
Senior Business Intelligence Analyst (f/m/d),Hamburg,50500,69000,Full-time,adjoe GmbH,What you will do You will use data-insights to find opportunities for our product to improve and grow.
Senior Marketing Data Analyst,München,N/A,N/A,Full-time,FINN,"Your Role As a Data Analyst in Marketing, you will be at the forefront of transforming FINN's marketing strategies through data-driven insights."
FI/CO Services Architecture Senior Specialist (f/m/d) Data Management and Landscape Transformation,Walldorf,54000,80500,Full-time,RUAG,FI/CO Services Architecture Senior Specialist (f/m/d) Data Management and Landscape Transformation Consulting and Professional Services We help the world run better
FI/CO Services Architecture Senior Specialist (f/m/d) Data Management and Landscape Transformation,Walldorf,58000,94500,Full-time,SAP,FI/CO Services Architecture Senior Specialist (f/m/d) Data Management and Landscape Transformation Consulting and Professional Services We help the world run better
Credit Analyst (m/w/d),Düsseldorf,48500,72000,Full-time,Arkema GmbH,"Credit Analyst (m/w/d) Standort: Düsseldorf, Nordrhein-Westfalen, Deutschland Vertragsart: Unbefristet Funktion: Finance and Accounting Veröffentlicht am: 13.11.2024"
(Senior) Consultant - Business Analyst Financial Crime Compliance (Financial Services) (w/m/d),Frankfurt am Main,51500,74500,Full-time,EY Deutschland,(Senior) Consultant - Business Analyst Financial Crime Compliance (Financial Services) (w/m/d) Standort: Eschborn / Frankfurt (Main) Anderer Ort: Bundesweit Gehalt
Web Analyst (M/W/D),Isernhagen,41500,59500,Full-time,CBR ECOMMERCE GMBH,Zur Verstärkung unseres Teams in Isernhagen bei Hannover suchen wir zum nächstmöglichen Zeitpunkt einen Web Analyst (m/w/d) .
Senior Data Engineer (M/W/D),Mülheim (Ruhr),56000,57500,Full-time,DEICHMANN,"Senior Data Engineer (M/W/D) Datum der Aktualisierung : today 19.12.2024 Berufsfelder : IT, Internet Vertragsform : Festanstellung Arbeitszeit : Vollzeit Stellenbeschreibung"
Business Analyst*in Sortiment,Darmstadt,44500,59500,Full-time,Alnatura Produktions- und Handels GmbH,"regelegmäßige Information der Stakeholder über Fortschritte, Änderungen und Entscheidungen So überzeugen Sie uns Sie haben bereits mehrjährige Berufserfahrung als Business Analyst*in"
Senior Business Intelligence Analyst (f/m/d),Hamburg,53000,76500,Full-time,AppLike Group GmbH,Privacy Notice Senior Business Intelligence Analyst (f/m/d) Hamburg adjoe is a leading mobile ad platform developing cutting-edge advertising and monetization solutions
CRM Business Analyst (M/W/D),Mülheim (Ruhr),43000,62000,Full-time,DEICHMANN,Für den Aufbau unserer Abteilung Omnichannel Commerce suchen wir ab sofort Dich als Senior CRM Business Analyst (m/w/d).
Merchandising Analyst (m/f/d),Berlin,35500,51500,Full-time,aeydē GmbH,"Your tasks Data Analysis: Utilise various analytical tools and software to analyze historical sales data, inventory levels, and customer preferences to identify"
Datenanalytiker:in für das System Bahn (m/w/x),Planegg,48500,67500,Full-time,Rail Track Analyzer GmbH,Du sprichst Deutsch und Englisch.
Senior Data Scientist,Berlin,57000,79000,Full-time,Plantix,"(m/w/d) - Die Beschreibung: Senior Data Scientist als Startup Full-Time Job Plantix is India’s leading digital ecosystem connecting farmers, local retailers and"
"Data Scientist Digital Health ‒ Strategie, Analyse & Infrastruktur (m/w/d)",Starnberg,53500,72000,Full-time,PARI Medical Holding GmbH Jobportal,"Ihr Profil: Abgeschlossenes Studium in Informatik, Statistik, Mathematik oder einem verwandten Fachgebiet mit mehrjähriger (3+) Berufserfahrung als Data Analyst"
"(Senior) Consultant KI, Data und Digitalisierung (m/w/d)",Hamburg,48500,72000,Full-time,Deutsche Telekom MMS GmbH Jobportal,"Das bringst du in den Bereichen KI und Digitalisierung mit Berufserfahrungen als Consultant, Data Analyst oder o."
CRM Business Analyst (m/w/d),Mülheim (Ruhr),43000,60500,Full-time,Deichmann SE,Für den Aufbau unserer Abteilung Omnichannel Commerce suchen wir ab sofort Dich als Senior CRM Business Analyst (m/w/d).
Quantitativer Analyst (w/m/d),Hagen,51500,74000,Full-time,ENERVIE - Südwestfalen Energie und Wasser AG,Quantitativer Analyst (w/m/d) - Im Bereich Energiehandel für die Abteilung Middleoffice - ENERVIE macht die Energiewende in Südwestfalen.
Consultant - Data Quality Steward im EAI Wirkungsbereich (m/w/d)*,Halle (Saale),40000,62500,Full-time,GISA GmbH,"Consultant, Beratung, Analyst, consulting, Berater, Analytiker, Wirtschaftsberatung This Job or job advertisement as 'Consultant - Data Quality Steward im EAI Wirkungsbereich"
Senior Data Scientist | Ranking | Search otto.de (w/m/d),Hamburg,57500,79500,Full-time,Otto (GmbH & Co KG),"Du arbeitest in einem crossfunktionalen Team eng mit Produktmanager*innen, Software/Data Engineers & Data Analyst*innen zusammen."
Senior Data Engineering Consultant (m/w/d),München,60000,70000,Full-time,Hopmann Marketing Analytics GmbH,"Engineer, Data Analyst, or Data Scientist, ideally within Marketing Analytics or a similar field Hands-on experience in designing, implementing, and maintaining"
Datenanalyst (m/w/d) Schwerpunkt Kalkulation,Kleinmachnow,43000,63500,Full-time,S&B Personalservice GmbH,(m/w/d) für ein innovatives Unternehmen aus der Energiebranche mit klarem Fokus auf nachhaltige Lösungen.
Analyst Revenue Management (m/w/d),Frankfurt am Main,46500,66000,Full-time,SunExpress,Analyst Revenue Management (m/w/d) We are seeking an Analyst Revenue Management (m/f/d) to join our Frankfurt-based Revenue Management & Pricing Department Join
Senior Data Specialist (all genders),Jena,45000,72000,Full-time,Accenture Dienstleistungen GmbH,"oder Delivery Lead Gute Kenntnisse moderner DWH-Konzepte und Architekturvorlagen Erfahren mit Informatica, Datastage, Hadoop, Teradata, Oracle oder HANA Fließende Deutsch"
SEO - Data Analyst:in,Aachen,N/A,N/A,Self-employed,DADAJ,"Qualifikation Mindestens 2 Jahre Erfahrung in einer Data-Analysten-Rolle mit Schwerpunkt SEO, starke Kenntnisse in SEO-Tools (z.B."
"Senior Data Analyst/Consultant (m/w/d), Berlin",Berlin,60000,75000,Full-time,9 friendly white rabbits,Dann bewirb dich jetzt bei uns als Senior Data Consultant (m/w/d) .
"Data Scientist Digital Health ‒ Strategie, Analyse & Infrastruktur (m/w/d)",Starnberg,52000,70500,Full-time,PARI Medical Holding GmbH,"Ihr Profil: Abgeschlossenes Studium in Informatik, Statistik, Mathematik oder einem verwandten Fachgebiet mit mehrjähriger (3+) Berufserfahrung als Data Analyst"
Investment Banking Sr Analyst - C11 - Germany/Frankfurt,Frankfurt am Main,50500,70000,Full-time,Citigroup Global Markets Deutschland AG & Co. KGaA,"The Investment Banking Senior Analyst is an intermediate level position responsible for assisting clients in raising funds in the capital markets, as well as in"
Legal Compliance Analyst,Frankfurt am Main,45500,71000,Full-time,Arendt & Medernach,"Given the ongoing development of our firm, we are currently recruiting: Legal Compliance Analyst (Based in Hamm) The Legal Compliance Analyst will be responsible"
Technical Data Analyst (all genders welcome),Dresden,37000,50500,Full-time,ROSEN Group,Technischer Datenauswerter (m/w/d) Zum Aufbau unseres Teams am Standort in Radebeul (nahe Dresden) suchen wir einen Technischen Datenauswerter (m/w/d) Die High-Tech
Social Media Marketing Manager (m/w/d) - Data Analyst & Project Manager,Hamburg,44500,60500,Full-time,Konzept Nutrition GmbH,
Pflichtpraktikum Data Analyst (m/w/d),Bremen,N/A,N/A,Student,Bonsai GmbH,) Je nach Projektlage Unterstützung in weiteren Analysebereichen Einbringen von eigenen Ideen in den Arbeitsalltag Vollumfängliche Einarbeitung durch erfahrene Analyst
Working Student - Geospatial Analyst: Natural Capital and ESG Innovations.,München,N/A,N/A,Student,Green Value Management,Develop innovative methods for data collection and processing. Collaborate with diverse teams to integrate geospatial data into various projects.
"Commercial Banking, Summer Analyst, Frankfurt, Germany",Frankfurt am Main,45500,68500,Full-time,Citigroup Global Markets Deutschland AG & Co. KGaA,"This 10-week program will take place in our Frankfurt office, the top-performing Summer analysts will be offered a full-time Analyst role for Summer 2026."
Business Analyst Intern,München,N/A,N/A,Full-time,Amazon,"As a Business Analyst Intern you will join one of our business intelligence, retail or seller services teams."
Business Analyst Working Student,München,N/A,N/A,Student,Amazon,"As a Business Analyst working student you will join one of our business intelligence, retail or seller services teams."
Financial Analyst Intern,München,N/A,N/A,Full-time,Amazon,. m/w/d Our inclusive culture empowers Amazonians to deliver the best results for our customers.
Senior Data Analyst (f/m/d),Berlin,50000,67500,Full-time,Blacklane GmbH,"Berlin, London, Barcelona As a Senior Data Analyst at Blacklane, you will be at the forefront of our data-driven initiatives, transforming complex datasets into"
Business Analyst,Philadelphia,44000,61000,Full-time,University of Pennsylvania,"Business Analyst University Overview The University of Pennsylvania, the largest private employer in Philadelphia, is a world-renowned leader in education, research"
Growth Data Analyst,Berlin,45500,62500,Full-time,Vivid Money GmbH,We are seeking a highly motivated Growth Analyst to join our team.
IT-Business Analyst Operations Engineering (w/m/d),Frankfurt am Main,53500,73500,Full-time,ING DiBa AG - ING,IT-Business Analyst – Operations Engineering (w/m/d) Tech | Professional | Frankfurt am Main In IT-Landschaften fühlst Du Dich wie zu Hause?
Data Engineer (w/m/d),Oldenburg,N/A,N/A,Full-time,sikwel GmbH,"Warehouse, Data Lake und Data Lakehouse sind dir ein Begriff und du verfügst über Wissen in der Anwendung von Snowflake, BigQuery oder Databricks?"
Trainee Data Engineer,Oldenburg,N/A,N/A,Student,sikwel GmbH,Wir hätten eine Lösung: In unserem Traineeprogramm zum Data Engineer durchläufst du alle Stufen vom Einsteiger bis zum Data Expert.
Trainee Data Consultant,Oldenburg,N/A,N/A,Student,sikwel GmbH,Wir hätten eine Lösung: In unserem Traineeprogramm zum Data Consultant durchläufst du alle Stufen vom Einsteiger bis zum Data Expert.
Senior Data Solutions Architect (m/f/d),Hamburg,50000,80000,Full-time,New Work SE,Cooperating with our Business Analyst in translating business Requirements into data solutions.
Senior IT Business Analyst - Information Mgmt (m/f/d),Wiesbaden,52500,73500,Full-time,Abbott in Deutschland,"with data, both relational (SQL) and flat files (CSV/XML/etc.)"
